timestamp,source_type,source_name,event_type,severity,message,ip_src,ip_dst,port_src,port_dst,protocol,user_agent,request_method,request_path,response_code,payload,label
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 47580:47672, ack 22869, win 2303, options [nop,nop,TS val 237247779 ecr 3410485140], length 92",172.16.218.130,172.16.218.1,22,56084,IP,,,,,"Flags [P.], seq 47580:47672, ack 22869, win 2303, options [nop,nop,TS val 237247779 ecr 3410485140], length 92",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [.], ack 47672, win 2048, options [nop,nop,TS val 3410485142 ecr 237247779], length 0",172.16.218.1,172.16.218.130,56084,22,IP,,,,,"Flags [.], ack 47672, win 2048, options [nop,nop,TS val 3410485142 ecr 237247779], length 0",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 22869:22969, ack 47672, win 2048, options [nop,nop,TS val 3410485143 ecr 237247779], length 100",172.16.218.1,172.16.218.130,56084,22,IP,,,,,"Flags [P.], seq 22869:22969, ack 47672, win 2048, options [nop,nop,TS val 3410485143 ecr 237247779], length 100",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 16592:16652, ack 39152, win 512, options [nop,nop,TS val 1885285571 ecr 1885285569], length 60",127.0.0.1,127.0.0.1,41702,37967,IP,,,,,"Flags [P.], seq 16592:16652, ack 39152, win 512, options [nop,nop,TS val 1885285571 ecr 1885285569], length 60",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 39152:39385, ack 16652, win 24571, options [nop,nop,TS val 1885285571 ecr 1885285571], length 233",127.0.0.1,127.0.0.1,37967,41702,IP,,,,,"Flags [P.], seq 39152:39385, ack 16652, win 24571, options [nop,nop,TS val 1885285571 ecr 1885285571], length 233",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 47672:47940, ack 22969, win 2303, options [nop,nop,TS val 237247781 ecr 3410485143], length 268",172.16.218.130,172.16.218.1,22,56084,IP,,,,,"Flags [P.], seq 47672:47940, ack 22969, win 2303, options [nop,nop,TS val 237247781 ecr 3410485143], length 268",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [.], ack 47940, win 2044, options [nop,nop,TS val 3410485143 ecr 237247781], length 0",172.16.218.1,172.16.218.130,56084,22,IP,,,,,"Flags [.], ack 47940, win 2044, options [nop,nop,TS val 3410485143 ecr 237247781], length 0",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 22969:23101, ack 47940, win 2048, options [nop,nop,TS val 3410485145 ecr 237247781], length 132",172.16.218.1,172.16.218.130,56084,22,IP,,,,,"Flags [P.], seq 22969:23101, ack 47940, win 2048, options [nop,nop,TS val 3410485145 ecr 237247781], length 132",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 16652:16748, ack 39385, win 512, options [nop,nop,TS val 1885285572 ecr 1885285571], length 96",127.0.0.1,127.0.0.1,41702,37967,IP,,,,,"Flags [P.], seq 16652:16748, ack 39385, win 512, options [nop,nop,TS val 1885285572 ecr 1885285571], length 96",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 39385:39583, ack 16748, win 24571, options [nop,nop,TS val 1885285574 ecr 1885285572], length 198",127.0.0.1,127.0.0.1,37967,41702,IP,,,,,"Flags [P.], seq 39385:39583, ack 16748, win 24571, options [nop,nop,TS val 1885285574 ecr 1885285572], length 198",0
