event_id,timestamp,pid,ppid,attack_id,label
522,25/05/2025 17:01:51,8612,8308,A1,benign
523,25/05/2025 17:01:51,8600,824,A1,benign
524,25/05/2025 17:01:51,8592,8308,A1,benign
525,25/05/2025 17:01:51,8584,8308,A1,benign
526,25/05/2025 17:01:50,8384,8308,A1,benign
527,25/05/2025 17:01:50,8308,4976,A1,benign
528,25/05/2025 17:01:49,8224,824,A1,benign
529,25/05/2025 17:01:49,8204,4976,A1,benign
530,25/05/2025 17:01:49,8100,980,A1,benign
531,25/05/2025 17:01:47,7112,824,A1,benign
532,25/05/2025 17:01:45,2900,824,A1,benign
533,25/05/2025 17:01:44,5904,980,A1,benign
534,25/05/2025 17:01:43,4476,824,A1,benign
535,25/05/2025 17:01:43,8176,980,A1,benign
536,25/05/2025 17:01:43,8132,824,A1,benign
537,25/05/2025 17:01:41,7992,980,A1,benign
538,25/05/2025 17:01:41,7908,980,A1,benign
539,25/05/2025 17:01:41,7872,980,A1,benign
540,25/05/2025 17:01:41,7816,980,A1,benign
541,25/05/2025 17:01:41,7736,980,A1,benign
542,25/05/2025 17:01:40,7564,980,A1,benign
543,25/05/2025 17:01:39,7292,4772,A1,benign
544,25/05/2025 17:01:39,7176,2620,A1,benign
545,25/05/2025 17:01:38,7140,980,A1,benign
546,25/05/2025 17:01:38,7104,980,A1,benign
547,25/05/2025 17:01:38,7096,980,A1,benign
548,25/05/2025 17:01:37,6868,980,A1,benign
549,25/05/2025 17:01:36,6700,824,A1,benign
550,25/05/2025 17:01:36,6640,1556,A1,benign
551,25/05/2025 17:01:35,6436,824,A1,benign
552,25/05/2025 17:01:35,6400,824,A1,benign
553,25/05/2025 17:01:35,6364,980,A1,benign
554,25/05/2025 17:01:35,6332,980,A1,benign
555,25/05/2025 17:01:35,6304,980,A1,benign
556,25/05/2025 17:01:35,6148,980,A1,benign
557,25/05/2025 17:01:35,4132,980,A1,benign
558,25/05/2025 17:01:34,5904,980,A1,benign
559,25/05/2025 17:01:34,5836,5812,A1,benign
560,25/05/2025 17:01:34,5460,980,A1,benign
561,25/05/2025 17:01:34,5812,3820,A1,benign
562,25/05/2025 17:01:34,5660,5632,A1,benign
563,25/05/2025 17:01:34,5632,3820,A1,benign
564,25/05/2025 17:01:33,5420,824,A1,benign
565,25/05/2025 17:01:33,5468,824,A1,benign
566,25/05/2025 17:01:33,5980,824,A1,benign
567,25/05/2025 17:01:33,5128,824,A1,benign
568,25/05/2025 17:01:33,5808,5840,A1,benign
569,25/05/2025 17:01:33,5840,3820,A1,benign
570,25/05/2025 17:01:33,5384,5452,A1,benign
571,25/05/2025 17:01:32,5452,3820,A1,benign
572,25/05/2025 17:01:32,5824,5816,A1,benign
573,25/05/2025 17:01:32,5816,3820,A1,benign
574,25/05/2025 17:01:32,5668,5624,A1,benign
575,25/05/2025 17:01:32,5624,3820,A1,benign
576,25/05/2025 17:01:32,5552,5560,A1,benign
577,25/05/2025 17:01:32,5560,3820,A1,benign
578,25/05/2025 17:01:32,5496,5052,A1,benign
579,25/05/2025 17:01:32,5052,3820,A1,benign
580,25/05/2025 17:01:32,5412,4340,A1,benign
581,25/05/2025 17:01:31,6040,6032,A1,benign
582,25/05/2025 17:01:31,6032,3820,A1,benign
583,25/05/2025 17:01:31,5964,824,A1,benign
584,25/05/2025 17:01:31,5956,5948,A1,benign
585,25/05/2025 17:01:31,5948,3820,A1,benign
586,25/05/2025 17:01:30,5812,1204,A1,benign
587,25/05/2025 17:01:30,5764,5756,A1,benign
588,25/05/2025 17:01:30,5756,3820,A1,benign
589,25/05/2025 17:01:30,5692,1556,A1,benign
590,25/05/2025 17:01:30,5628,5620,A1,benign
591,25/05/2025 17:01:30,5620,3820,A1,benign
592,25/05/2025 17:01:29,5472,3532,A1,benign
593,25/05/2025 17:01:29,5464,5416,A1,benign
594,25/05/2025 17:01:29,5424,824,A1,benign
595,25/05/2025 17:01:29,5416,3820,A1,benign
596,25/05/2025 17:01:29,5384,5116,A1,benign
597,25/05/2025 17:01:29,5192,4480,A1,benign
598,25/05/2025 17:01:28,4976,4428,A1,benign
599,25/05/2025 17:01:28,4968,824,A1,benign
600,25/05/2025 17:01:28,2816,5116,A1,benign
601,25/05/2025 17:01:28,4428,744,A1,benign
602,25/05/2025 17:01:28,4236,824,A1,benign
603,25/05/2025 17:01:28,5116,980,A1,benign
604,25/05/2025 17:01:28,5052,5020,A1,benign
605,25/05/2025 17:01:28,5028,824,A1,benign
606,25/05/2025 17:01:28,5020,3820,A1,benign
607,25/05/2025 17:01:27,4772,1556,A1,benign
608,25/05/2025 17:01:27,4756,824,A1,benign
609,25/05/2025 17:01:27,4704,1556,A1,benign
610,25/05/2025 17:01:27,4684,1556,A1,benign
611,25/05/2025 17:01:27,4672,1556,A1,benign
612,25/05/2025 17:01:27,4612,824,A1,benign
613,25/05/2025 17:01:27,4548,824,A1,benign
614,25/05/2025 17:01:27,4512,824,A1,benign
615,25/05/2025 17:01:27,4480,1764,A1,benign
616,25/05/2025 17:01:26,4364,824,A1,benign
617,25/05/2025 17:01:26,4340,824,A1,benign
618,25/05/2025 17:01:25,4228,980,A1,benign
619,25/05/2025 17:01:24,1320,980,A1,benign
620,25/05/2025 17:01:24,3820,824,A1,benign
621,25/05/2025 17:01:24,3712,824,A1,benign
622,25/05/2025 17:01:24,3680,824,A1,benign
623,25/05/2025 17:01:24,3664,824,A1,benign
624,25/05/2025 17:01:23,3656,824,A1,benign
625,25/05/2025 17:01:23,3632,824,A1,benign
626,25/05/2025 17:01:23,3584,824,A1,benign
627,25/05/2025 17:01:23,3556,1556,A1,benign
628,25/05/2025 17:01:23,3544,824,A1,benign
629,25/05/2025 17:01:23,3532,824,A1,benign
630,25/05/2025 17:01:23,3524,824,A1,benign
631,25/05/2025 17:01:23,3516,824,A1,benign
632,25/05/2025 17:01:23,3484,1556,A1,benign
633,25/05/2025 17:01:23,3468,1556,A1,benign
634,25/05/2025 17:01:23,3368,824,A1,benign
635,25/05/2025 17:01:22,3220,824,A1,benign
636,25/05/2025 17:01:22,3200,980,A1,benign
637,25/05/2025 17:01:22,3152,824,A1,benign
638,25/05/2025 17:01:22,1608,824,A1,benign
639,25/05/2025 17:01:22,3060,824,A1,benign
640,25/05/2025 17:01:22,3012,2528,A1,benign
641,25/05/2025 17:01:22,2944,824,A1,benign
642,25/05/2025 17:01:21,2752,2620,A1,benign
643,25/05/2025 17:01:21,2708,824,A1,benign
644,25/05/2025 17:01:21,2688,824,A1,benign
645,25/05/2025 17:01:21,2620,824,A1,benign
646,25/05/2025 17:01:21,2528,824,A1,benign
647,25/05/2025 17:01:21,2516,824,A1,benign
648,25/05/2025 17:01:20,2368,824,A1,benign
649,25/05/2025 17:01:20,2344,824,A1,benign
650,25/05/2025 17:01:20,2280,824,A1,benign
651,25/05/2025 17:01:20,2248,824,A1,benign
652,25/05/2025 17:01:20,2240,4,A1,benign
653,25/05/2025 17:01:20,2196,1556,A1,benign
654,25/05/2025 17:01:20,2064,1556,A1,benign
655,25/05/2025 17:01:19,1920,824,A1,benign
656,25/05/2025 17:01:19,1688,824,A1,benign
657,25/05/2025 17:01:19,1708,824,A1,benign
658,25/05/2025 17:01:19,2024,824,A1,benign
659,25/05/2025 17:01:19,2012,824,A1,benign
660,25/05/2025 17:01:19,1988,824,A1,benign
661,25/05/2025 17:01:19,1864,824,A1,benign
662,25/05/2025 17:01:19,1856,824,A1,benign
663,25/05/2025 17:01:19,1816,824,A1,benign
664,25/05/2025 17:01:18,1764,824,A1,benign
665,25/05/2025 17:01:18,1676,824,A1,benign
666,25/05/2025 17:01:18,1632,824,A1,benign
667,25/05/2025 17:01:18,1568,824,A1,benign
668,25/05/2025 17:01:18,1556,824,A1,benign
669,25/05/2025 17:01:18,1528,824,A1,benign
670,25/05/2025 17:01:18,1444,824,A1,benign
671,25/05/2025 17:01:18,1380,824,A1,benign
672,25/05/2025 17:01:18,1356,824,A1,benign
673,25/05/2025 17:01:17,1272,824,A1,benign
674,25/05/2025 17:01:17,1212,824,A1,benign
675,25/05/2025 17:01:17,1204,824,A1,benign
676,25/05/2025 17:01:17,1196,824,A1,benign
677,25/05/2025 17:01:17,1188,824,A1,benign
678,25/05/2025 17:01:17,1180,824,A1,benign
679,25/05/2025 17:01:17,1172,824,A1,benign
680,25/05/2025 17:01:17,1084,744,A1,benign
681,25/05/2025 17:01:17,1072,744,A1,benign
682,25/05/2025 17:01:16,900,824,A1,benign
683,25/05/2025 17:01:16,688,824,A1,benign
684,25/05/2025 17:01:16,1016,744,A1,benign
685,25/05/2025 17:01:16,1008,676,A1,benign
686,25/05/2025 17:01:16,980,824,A1,benign
687,25/05/2025 17:01:14,844,676,A1,benign
688,25/05/2025 17:01:14,824,676,A1,benign
689,25/05/2025 17:01:14,744,668,A1,benign
690,25/05/2025 17:01:14,684,668,A1,benign
691,25/05/2025 17:01:14,676,596,A1,benign
692,25/05/2025 17:01:14,668,448,A1,benign
693,25/05/2025 17:01:14,608,596,A1,benign
694,25/05/2025 17:01:13,596,448,A1,benign
695,25/05/2025 17:01:13,492,448,A1,benign
696,25/05/2025 17:01:12,448,4,A1,benign
697,25/05/2025 17:01:12,124,4,A1,benign
698,25/05/2025 16:58:48,4612,1856,A1,benign
699,25/05/2025 16:58:48,3208,1856,A1,benign
700,25/05/2025 16:58:48,5464,1856,A1,benign
701,25/05/2025 16:58:48,9328,1856,A1,benign
702,25/05/2025 16:58:48,3668,1856,A1,benign
703,25/05/2025 16:58:48,8292,1856,A1,benign
704,25/05/2025 16:58:47,4644,5020,A1,benign
705,25/05/2025 16:58:47,9904,832,A1,benign
706,25/05/2025 16:58:44,7508,756,A1,benign
707,25/05/2025 16:58:42,3944,996,A1,benign
708,25/05/2025 16:58:41,7396,832,A1,benign
709,25/05/2025 16:58:38,10212,7528,A1,benign
710,25/05/2025 16:58:38,8664,7528,A1,benign
711,25/05/2025 16:58:37,5780,996,A1,benign
712,25/05/2025 16:58:37,3588,7528,A1,benign
713,25/05/2025 16:58:37,8560,996,A1,benign
714,25/05/2025 16:58:36,8676,996,A1,benign
715,25/05/2025 16:58:36,5308,7528,A1,benign
716,25/05/2025 16:58:36,3112,7528,A1,benign
717,25/05/2025 16:58:36,5872,7528,A1,benign
718,25/05/2025 16:58:36,4324,832,A1,benign
719,25/05/2025 16:58:36,7840,7528,A1,benign
720,25/05/2025 16:58:36,7528,8012,A1,benign
721,25/05/2025 16:58:35,3292,9744,A1,benign
722,25/05/2025 16:58:35,9744,1880,A1,benign
723,25/05/2025 16:58:34,2592,832,A1,benign
724,25/05/2025 16:57:12,8672,5020,A1,benign
725,25/05/2025 16:55:37,7304,996,A1,benign
726,25/05/2025 16:55:36,5236,996,A1,benign
727,25/05/2025 16:55:36,8928,832,A1,benign
728,25/05/2025 16:55:35,2660,1744,A1,benign
729,25/05/2025 16:53:01,4480,1436,A1,benign
730,25/05/2025 16:52:27,6404,832,A1,benign
731,25/05/2025 16:51:31,4944,832,A1,benign
732,25/05/2025 16:51:31,4228,832,A1,benign
733,25/05/2025 16:45:08,8736,5764,A1,benign
734,25/05/2025 16:38:23,8036,996,A1,benign
735,25/05/2025 16:38:23,8820,996,A1,benign
736,25/05/2025 16:38:23,8020,832,A1,benign
737,25/05/2025 16:38:22,4512,1744,A1,benign
738,25/05/2025 16:37:25,9480,996,A1,benign
739,25/05/2025 16:33:55,5208,996,A1,benign
740,25/05/2025 16:33:46,5672,996,A1,benign
741,25/05/2025 16:33:46,2440,832,A1,benign
742,25/05/2025 16:33:46,2704,996,A1,benign
743,25/05/2025 16:33:45,8812,6004,A1,benign
744,25/05/2025 16:33:43,3104,832,A1,benign
745,25/05/2025 16:33:43,9520,8892,A1,benign
746,25/05/2025 16:33:43,8892,880,A1,benign
747,25/05/2025 16:33:43,7892,996,A1,benign
748,25/05/2025 16:33:43,9288,996,A1,benign
749,25/05/2025 16:33:42,2188,996,A1,benign
750,25/05/2025 16:33:42,2660,996,A1,benign
751,25/05/2025 16:33:40,9960,5020,A1,benign
752,25/05/2025 16:33:40,9996,996,A1,benign
753,25/05/2025 16:33:39,6664,996,A1,benign
754,25/05/2025 16:31:35,6384,8632,A1,benign
755,25/05/2025 16:31:33,6332,832,A1,benign
756,25/05/2025 16:31:32,9080,832,A1,benign
757,25/05/2025 16:30:31,472,1436,A1,benign
758,25/05/2025 16:30:29,7204,9964,A1,benign
759,25/05/2025 16:30:29,9964,6868,A1,benign
760,25/05/2025 16:30:29,6868,1436,A1,benign
761,25/05/2025 16:29:53,9164,1856,A1,benign
762,25/05/2025 16:29:53,1064,1856,A1,benign
763,25/05/2025 16:29:49,8408,1856,A1,benign
764,25/05/2025 16:29:49,5664,1856,A1,benign
765,25/05/2025 16:29:49,1120,1856,A1,benign
766,25/05/2025 16:29:49,8712,1856,A1,benign
767,25/05/2025 16:29:49,5488,1856,A1,benign
768,25/05/2025 16:29:48,6008,1856,A1,benign
769,25/05/2025 16:29:48,9780,1856,A1,benign
770,25/05/2025 16:29:48,8436,1856,A1,benign
771,25/05/2025 16:29:48,4428,1856,A1,benign
772,25/05/2025 16:29:48,9000,1856,A1,benign
773,25/05/2025 16:29:48,9748,1856,A1,benign
774,25/05/2025 16:29:46,9656,2192,A1,benign
775,25/05/2025 16:29:46,2192,10188,A1,benign
776,25/05/2025 16:29:46,2964,1856,A1,benign
777,25/05/2025 16:29:46,6624,9468,A1,benign
778,25/05/2025 16:29:46,9468,10188,A1,benign
779,25/05/2025 16:29:45,7988,996,A1,benign
780,25/05/2025 16:29:44,5160,9140,A1,benign
781,25/05/2025 16:29:44,6332,9140,A1,benign
782,25/05/2025 16:29:44,5876,9140,A1,benign
783,25/05/2025 16:29:44,5472,9140,A1,benign
784,25/05/2025 16:29:44,8740,9140,A1,benign
785,25/05/2025 16:29:43,4512,9140,A1,benign
786,25/05/2025 16:29:43,9588,9140,A1,benign
787,25/05/2025 16:29:43,7692,9140,A1,benign
788,25/05/2025 16:29:43,10000,9140,A1,attack
789,25/05/2025 16:29:43,8684,9140,A1,benign
790,25/05/2025 16:29:43,4200,9140,A1,benign
791,25/05/2025 16:29:43,7716,9140,A1,benign
792,25/05/2025 16:29:43,3616,9140,A1,benign
793,25/05/2025 16:29:42,4264,9140,A1,benign
794,25/05/2025 16:29:42,5808,9140,A1,benign
795,25/05/2025 16:29:42,6756,9140,A1,benign
796,25/05/2025 16:29:42,8004,9140,A1,benign
797,25/05/2025 16:29:42,5372,9140,A1,benign
798,25/05/2025 16:29:42,580,9140,A1,benign
799,25/05/2025 16:29:41,10220,9140,A1,benign
800,25/05/2025 16:29:41,9852,9140,A1,benign
801,25/05/2025 16:29:41,9260,9140,A1,benign
802,25/05/2025 16:29:40,9964,9140,A1,benign
803,25/05/2025 16:29:39,10052,9140,A1,benign
804,25/05/2025 16:28:44,7892,9140,A1,benign
805,25/05/2025 16:28:43,2652,9140,A1,benign
806,25/05/2025 16:28:41,3276,9140,A1,benign
807,25/05/2025 16:28:41,6420,9140,A1,benign
808,25/05/2025 16:28:40,9344,9140,A1,benign
809,25/05/2025 16:28:39,6392,9140,A1,benign
810,25/05/2025 16:28:38,8556,9140,A1,benign
811,25/05/2025 16:28:38,2392,9140,A1,benign
812,25/05/2025 16:28:37,9956,9140,A1,benign
813,25/05/2025 16:28:36,5352,9140,A1,benign
814,25/05/2025 16:28:32,9776,9140,A1,benign
815,25/05/2025 16:28:32,9532,9140,A1,benign
816,25/05/2025 16:28:22,8552,9140,A1,benign
817,25/05/2025 16:28:21,9640,9140,A1,benign
818,25/05/2025 16:28:21,3680,9140,A1,benign
819,25/05/2025 16:28:20,1336,9140,A1,benign
820,25/05/2025 16:28:18,9704,9140,A1,benign
821,25/05/2025 16:28:17,1220,9140,A1,benign
822,25/05/2025 16:28:16,8004,9140,A1,benign
823,25/05/2025 16:28:15,3600,9140,A1,benign
824,25/05/2025 16:28:15,9404,9140,A1,benign
825,25/05/2025 16:28:14,9620,9140,A1,benign
826,25/05/2025 16:28:13,9260,9140,A1,benign
827,25/05/2025 16:28:13,9608,9140,A1,benign
828,25/05/2025 16:28:09,9052,9140,A1,benign
829,25/05/2025 16:28:08,8692,9140,A1,benign
830,25/05/2025 16:28:07,4868,9140,A1,benign
831,25/05/2025 16:28:07,4312,9140,A1,benign
832,25/05/2025 16:28:06,7176,9140,A1,benign
833,25/05/2025 16:28:06,8896,9140,A1,benign
834,25/05/2025 16:28:05,9880,9140,A1,benign
835,25/05/2025 16:28:05,1064,9140,A1,benign
836,25/05/2025 16:28:04,4248,9140,A1,benign
837,25/05/2025 16:28:04,2452,9140,A1,benign
838,25/05/2025 16:28:03,7688,9140,A1,benign
839,25/05/2025 16:28:02,9676,9140,A1,benign
840,25/05/2025 16:28:02,8188,9140,A1,benign
841,25/05/2025 16:28:01,7920,9140,A1,benign
842,25/05/2025 16:28:01,1468,9140,A1,benign
843,25/05/2025 16:28:00,8936,9140,A1,benign
844,25/05/2025 16:27:59,9532,9140,A1,benign
845,25/05/2025 16:27:59,9716,9140,A1,benign
846,25/05/2025 16:27:57,5992,9140,A1,benign
847,25/05/2025 16:27:57,2588,9140,A1,benign
848,25/05/2025 16:27:56,6408,9140,A1,benign
849,25/05/2025 16:27:56,9068,9140,A1,benign
850,25/05/2025 16:27:54,6404,9140,A1,benign
851,25/05/2025 16:27:54,8432,9140,A1,benign
852,25/05/2025 16:27:53,580,9140,A1,benign
853,25/05/2025 16:27:52,10220,9140,A1,benign
854,25/05/2025 16:27:51,6664,9140,A1,benign
855,25/05/2025 16:27:51,6868,9140,A1,benign
856,25/05/2025 16:27:49,7392,9140,A1,benign
857,25/05/2025 16:27:49,7672,9140,A1,benign
858,25/05/2025 16:27:48,9052,9140,A1,benign
859,25/05/2025 16:27:48,8692,9140,A1,benign
860,25/05/2025 16:27:46,10216,9140,A1,benign
861,25/05/2025 16:27:46,4312,9140,A1,benign
862,25/05/2025 16:27:45,3988,9140,A1,benign
863,25/05/2025 16:27:44,9512,9140,A1,benign
864,25/05/2025 16:27:38,9844,9140,A1,benign
865,25/05/2025 16:27:38,9468,9140,A1,benign
866,25/05/2025 16:27:30,8828,8740,A1,benign
867,25/05/2025 16:27:30,8740,6796,A1,benign
868,25/05/2025 16:27:30,8556,9140,A1,benign
869,25/05/2025 16:27:30,9140,10188,A1,benign
870,25/05/2025 16:27:30,4512,9728,A1,benign
871,25/05/2025 16:27:30,5976,10188,A1,benign
872,25/05/2025 16:27:30,9728,6796,A1,benign
873,25/05/2025 16:27:29,9280,996,A1,benign
874,25/05/2025 16:27:29,6140,10188,A1,benign
875,25/05/2025 16:27:29,9532,6796,A1,benign
876,25/05/2025 16:27:29,10188,3432,A1,benign
877,25/05/2025 16:27:28,7040,6796,A1,benign
878,25/05/2025 16:27:28,9676,6796,A1,benign
879,25/05/2025 16:27:28,6796,9836,A1,benign
880,25/05/2025 16:27:27,3432,996,A1,benign
881,25/05/2025 16:27:27,9836,1436,A1,benign
882,25/05/2025 16:27:27,8552,1436,A1,benign
883,25/05/2025 16:26:42,5508,1436,A1,benign
884,25/05/2025 16:26:27,568,388,A1,benign
885,25/05/2025 16:26:27,388,1436,A1,benign
886,25/05/2025 16:25:58,1264,4124,A1,benign
887,25/05/2025 16:25:57,68,1436,A1,benign
888,25/05/2025 16:25:57,4124,1436,A1,benign
889,25/05/2025 16:25:29,9400,7644,A1,benign
890,25/05/2025 16:25:29,7392,832,A1,benign
891,25/05/2025 16:25:28,4812,996,A1,benign
892,25/05/2025 16:25:28,9868,996,A1,benign
893,25/05/2025 16:25:27,1464,832,A1,benign
894,25/05/2025 16:25:26,9732,1436,A1,benign
895,25/05/2025 16:25:26,7644,1744,A1,benign
896,25/05/2025 16:22:47,5736,5020,A1,benign
897,25/05/2025 16:22:26,7372,832,A1,benign
898,25/05/2025 16:19:32,7516,5020,A1,benign
899,25/05/2025 16:19:20,6088,996,A1,benign
900,25/05/2025 16:19:19,7292,996,A1,benign
901,25/05/2025 16:19:19,6452,832,A1,benign
902,25/05/2025 16:19:02,1368,996,A1,benign
903,25/05/2025 16:18:17,9528,832,A1,benign
904,25/05/2025 16:18:16,9648,832,A1,benign
905,25/05/2025 16:18:16,9332,996,A1,benign
906,25/05/2025 16:18:15,1136,996,A1,benign
907,25/05/2025 16:16:47,2600,5020,A1,benign
908,25/05/2025 16:16:10,6004,832,A1,benign
909,25/05/2025 16:15:06,9468,1436,A1,benign
910,25/05/2025 16:14:24,2976,996,A1,benign
911,25/05/2025 16:14:21,8512,996,A1,benign
912,25/05/2025 16:14:18,9432,832,A1,benign
913,25/05/2025 16:11:23,10016,1436,A1,attack
914,25/05/2025 16:10:05,4312,9820,A1,benign
915,25/05/2025 16:10:05,9820,1436,A1,benign
916,25/05/2025 16:09:44,6192,5020,A1,benign
917,25/05/2025 16:09:29,1280,8744,A1,benign
918,25/05/2025 16:09:29,8744,1436,A1,benign
919,25/05/2025 16:08:42,1216,832,A1,benign
920,25/05/2025 16:08:41,6752,996,A1,benign
921,25/05/2025 16:08:16,7028,832,A1,benign
922,25/05/2025 16:08:14,9388,996,A1,benign
923,25/05/2025 16:08:13,9412,8960,A1,benign
924,25/05/2025 16:07:54,7948,996,A1,benign
925,25/05/2025 16:07:54,9612,832,A1,benign
926,25/05/2025 16:07:54,1344,8960,A1,benign
927,25/05/2025 16:07:40,10016,5020,A1,attack
928,25/05/2025 16:06:01,3672,832,A1,benign
929,25/05/2025 16:05:59,4128,996,A1,benign
930,25/05/2025 16:05:59,9364,996,A1,benign
931,25/05/2025 16:05:58,9924,1436,A1,benign
932,25/05/2025 16:03:43,5632,8632,A1,benign
933,25/05/2025 16:03:32,3672,1436,A1,benign
934,25/05/2025 16:03:26,3732,832,A1,benign
935,25/05/2025 16:03:25,2560,8632,A1,benign
936,25/05/2025 16:02:56,1004,996,A1,benign
937,25/05/2025 16:02:56,1176,996,A1,benign
938,25/05/2025 16:02:55,6716,832,A1,benign
939,25/05/2025 16:02:55,7456,1744,A1,benign
940,25/05/2025 15:59:26,9384,996,A1,benign
941,25/05/2025 15:58:55,9928,1280,A1,benign
942,25/05/2025 15:58:32,8336,8936,A1,benign
943,25/05/2025 15:58:31,8936,1880,A1,benign
944,25/05/2025 15:58:30,5136,2820,A1,benign
945,25/05/2025 15:58:29,4432,1968,A1,benign
946,25/05/2025 15:58:29,1968,1880,A1,benign
947,25/05/2025 15:58:23,5896,832,A1,benign
948,25/05/2025 15:58:18,4072,832,A1,benign
949,25/05/2025 15:58:18,4972,996,A1,benign
950,25/05/2025 15:58:16,8276,996,A1,benign
951,25/05/2025 15:58:15,3020,1280,A1,benign
952,25/05/2025 15:58:13,5408,996,A1,benign
953,25/05/2025 15:58:13,5044,996,A1,benign
954,25/05/2025 15:58:13,8380,832,A1,benign
955,25/05/2025 15:58:12,1280,1744,A1,benign
956,25/05/2025 15:55:12,2700,996,A1,benign
957,25/05/2025 15:54:51,7360,996,A1,benign
958,25/05/2025 15:54:50,5468,996,A1,benign
959,25/05/2025 15:54:40,8948,1436,A1,benign
960,25/05/2025 15:54:40,5124,1436,A1,benign
961,25/05/2025 15:54:40,4984,1436,A1,benign
962,25/05/2025 15:54:33,2540,1436,A1,benign
963,25/05/2025 15:54:31,7376,2820,A1,benign
964,25/05/2025 15:54:30,8292,996,A1,benign
965,25/05/2025 15:54:19,716,2820,A1,benign
966,25/05/2025 15:54:02,6368,996,A1,benign
967,25/05/2025 15:53:49,8820,996,A1,benign
968,25/05/2025 15:53:45,6780,996,A1,benign
969,25/05/2025 15:53:15,3372,996,A1,benign
970,25/05/2025 15:53:14,4128,996,A1,benign
